cluster_pred,review_id,text_en_only_rm_stopping,category,catid
118,208616,package received accordance order trimakasih seller,Service-Seller,2
118,98512,goods accordance order,Service-Seller,2
118,41604,order quality passable,Service-Seller,2
118,76070,order quickly goods satisfied thank,Service-Seller,2
118,27360,goods accordance price order fitting message,Service-Seller,2
118,130710,goods arrived sister thank sister orders quickly damaged goods,Service-Seller,2
118,184530,thanks umpteenth time order quality okay,Service-Seller,2
118,102117,order kedua good,Service-Seller,2
119,174065,good stuff accordance packaging light nice kuy,Product-Quality,1
119,54098,good stuff greatness semua,Product-Quality,1
119,142310,dah stuff sellerrr,Product-Quality,1
119,194399,good stuff like,Product-Quality,1
119,97185,terbaikkk stuff like order,Product-Quality,1
119,67063,sdh stuff good steady okay good,Product-Quality,1
119,50471,thanks good stuff,Product-Quality,1
119,123394,ngepack neat stuff successfully morbidly,Product-Quality,1
119,172878,good stuff packaging good,Product-Quality,1
119,198455,good stuff complete defect,Product-Quality,1
119,200617,ditrima good stuff hope subscribed,Product-Quality,1
119,45330,good stuff mantul pkok,Product-Quality,1
119,8287,long good stuff,Product-Quality,1
119,70879,good stuff dusnya,Product-Quality,1
119,114947,dah stuff trrimkasih,Product-Quality,1
120,207765,banget cute cute best banget,Product-Quality,1
120,86540,furnace buy users best oder,Product-Quality,1
120,119131,brg affordable bleh buy brg seller raises booohhhh best parts,Product-Quality,1
120,175379,murah kualiti best cloth fast delivery thank,Product-Quality,1
120,208092,best parts boss paduuu,Product-Quality,1
120,184747,hurry goods neatly wrapped best,Product-Quality,1
120,78861,thinks best products,Product-Quality,1
120,118818,bag received best seller repeat,Product-Quality,1
120,76680,good thanks contented best sound,Product-Quality,1
120,182648,soundss onzz bosskur best disappointing,Product-Quality,1
120,34098,goods best shoppee,Product-Quality,1
120,178356,best ecpat safe,Product-Quality,1
120,96236,kat regret buying,Product-Quality,1
120,84190,best service order berpatutan packing best price double packing repeat order time recomended seller,Product-Quality,1
120,131575,recomended seller best best,Product-Quality,1
121,185616,accommodating thanks seller,Service-Seller,2
121,146234,excellent quality accommodating seller fast delivery thank freebie,Service-Seller,2
121,170453,good quality accommodating seller packaged order,Service-Seller,2
121,177323,sobrang worth thanks seller excellent quality accommodating seller packaged order,Service-Seller,2
121,139380,masabe legit seller masabe legit seller masabe legit seller masabe legit seller masabe legit seller masabe legit seller masabe legit seller masabe legit seller legit seller,Service-Seller,2
121,70109,accommodating seller thank sis,Service-Seller,2
121,75986,excellent quality feel confortable cloth regrets accommodating packaged seller,Service-Seller,2
121,161303,good quality accommodating seller packaged order,Service-Seller,2
121,116495,accommodating seller excellent quality packaged thank freebies till nxt transaction,Service-Seller,2
121,208525,accommodating seller excellent quality worth price love love son thank,Service-Seller,2
121,114744,accommodating seller order,Service-Seller,2
121,92635,accommodating seller excellent quality fit thought fit,Service-Seller,2
121,82624,excellent quality accommodating seller wellpackaged item shipped immidiately order thank,Service-Seller,2
121,139089,accommodating seller package order thank,Service-Seller,2
121,133135,seller accommodating products authentic definitely order,Service-Seller,2
122,52568,goods quickly thank seller,Service-Seller,2
122,206530,legit thank seller ule,Service-Seller,2
122,6288,trusted seller thank,Service-Seller,2
122,134747,thank seller coat mantull,Service-Seller,2
122,208664,thank seller fast transaction,Service-Seller,2
122,133098,seller nice friendly responsible thank,Service-Seller,2
122,126306,good admin kindly thank seller,Service-Seller,2
122,94282,love bought thank seller,Service-Seller,2
122,200948,legit oxotot thank seller,Service-Seller,2
122,99262,arrived super nice quality thank seller,Service-Seller,2
122,105411,happy receive thank seller quality product,Service-Seller,2
122,111085,thank seller fast furious,Service-Seller,2
122,154798,thank seller product fit phone,Service-Seller,2
122,87038,expected thank seller,Service-Seller,2
122,179989,nice thank seller,Service-Seller,2
123,59128,package received hopefully able work better durable use hrhehe thank kasihhhhhhhjj,Shipping,3
123,173011,week delivery goods okay function properly test mantapp,Shipping,3
123,44282,hopefully match amen white quickly,Shipping,3
123,34415,bagusssss hopefully durable delivery lamaaaa,Shipping,3
123,106228,goods received work hopefully fast charging real,Shipping,3
123,120563,goods received gan mudah success,Shipping,3
123,196714,works fine good steady bagusberfungsi proceed steadily proceed steadily continue bagusberfungsi nice,Shipping,3
123,85524,mantaaaaaf beetuulll strong hope,Shipping,3
123,198828,quality matches price bad day life day comfortable hopefully durable hehe,Shipping,3
123,53879,goods received use hopefully run smoothly,Shipping,3
123,172197,delivery bit longer hopefully durable goods,Shipping,3
123,196111,good delivery quick arrive hopefully expected assembled,Shipping,3
123,182573,goods okay okay hopefully awett awett awett thanks thanks thanks,Shipping,3
123,61931,unfortunately brands utu diconfirm exhausted sellers brands yundai gapapalah hopefully durable,Shipping,3
123,124939,goods fine good packaging trying function properly faster charging mantappp,Shipping,3
124,63786,product packaging beautiful certainly,Packaging,5
124,138322,product packaging beautiful certainly,Packaging,5
124,121695,product packaging beautiful certainly,Packaging,5
124,119417,product packaging beautiful certainly,Packaging,5
124,111087,product packaging beautiful certainly,Packaging,5
124,136494,product packaging beautiful certainly,Packaging,5
124,133762,product packaging beautiful certainly,Packaging,5
124,117454,product packaging beautiful certainly,Packaging,5
124,118935,product packaging beautiful certainly,Packaging,5
124,107619,product packaging beautiful certainly,Packaging,5
124,85277,product packaging beautiful certainly,Packaging,5
124,125485,product packaging beautiful certainly,Packaging,5
124,92754,product packaging beautiful certainly,Packaging,5
124,132312,product packaging beautiful certainly,Packaging,5
124,199329,product packaging beautiful certainly,Packaging,5
125,31129,quality goods product standards product function properly thank,Product-Quality,1
125,158293,size small standard product quality standard product price,Product-Quality,1
125,154973,product quality standards product price good bags great furing,Product-Quality,1
125,22087,good standard goods,Product-Quality,1
125,151635,corresponding color request standard product price,Product-Quality,1
125,2790,meet quality standards expected slow,Product-Quality,1
125,24286,product quality standards price standard product bolts fit doang jdi look bolt,Product-Quality,1
125,155573,product quality standards rich cuff shirt size,Product-Quality,1
125,40747,goods coming oklah passable standard delivery complete goods,Product-Quality,1
125,155245,color plasticity klo standard product quality,Product-Quality,1
125,153384,want ask acne multiply wear precious serum standard product price free standard shipping product quality standards,Product-Quality,1
125,157725,product quality standards accordance lah price price standard product regular delivery speed response excellent seller,Product-Quality,1
125,156587,prices standard products use plastic bag packing items,Product-Quality,1
125,199464,good speed good product hargq standards better,Product-Quality,1
125,16123,product quality standards price standard product free standard shipping standard seller response voice hard ngebass,Product-Quality,1
126,115511,thanks brother goods,Shipping,3
126,73517,goods destination flawless thanks,Shipping,3
126,195141,thank kak good luck goods loved,Shipping,3
126,138651,thanks good goods seller good nget nget,Shipping,3
126,80720,alhamdulillah goods arrived thanks,Shipping,3
126,69869,thanks goods arrived according orderan,Shipping,3
126,165361,arrived far good,Shipping,3
126,197854,thank giving cheap mask thanks shopee goods arrived,Shipping,3
126,173820,okay goods arrived perfectly,Shipping,3
126,30006,thanks quickly goods,Shipping,3
126,94703,goods liked satisfying thanks kak,Shipping,3
126,40937,goods arrived kak thank banyak,Shipping,3
126,82552,corresponding goods bounced rekomendasi thanks,Shipping,3
126,51941,alhamdulillah goods arrived thanks,Shipping,3
126,89325,thanks goods arrived,Shipping,3
127,204017,awesome awesome quality goods shipped speed,Mixed,6
127,127548,awesome awesome quality goods shipped speed awesome product quality,Mixed,6
127,77027,awesome awesome quality goods shipped speed,Mixed,6
127,132598,awesome awesome quality goods shipped speed,Mixed,6
127,144541,awesome awesome quality goods shipped speed,Mixed,6
127,79415,awesome awesome quality goods shipped speed,Mixed,6
127,174137,awesome awesome quality goods shipped speed,Mixed,6
127,140787,awesome awesome quality goods shipped speed,Mixed,6
127,100477,awesome awesome quality goods shipped speed awesome product quality,Mixed,6
127,177526,awesome awesome quality goods shipped speed,Mixed,6
127,198550,awesome awesome quality goods shipped speed,Mixed,6
127,96971,awesome awesome quality goods shipped speed,Mixed,6
127,202363,awesome awesome quality goods shipped speed,Mixed,6
127,102894,awesome awesome quality goods shipped speed,Mixed,6
127,177943,awesome awesome quality goods shipped speed,Mixed,6
128,137984,values awesome awesome value,Price,4
128,199713,values awesome awesome value,Price,4
128,134132,values awesome awesome value,Price,4
128,84268,values awesome awesome value,Price,4
128,205223,values awesome awesome value,Price,4
128,68369,values awesome awesome awesome value value,Price,4
128,73164,values awesome awesome value,Price,4
128,183185,values awesome awesome value,Price,4
128,76264,values awesome awesome value,Price,4
128,59863,values awesome awesome awesome value value awesome awesome value value,Price,4
128,76880,values awesome awesome awesome value value values awesome awesome awesome value value,Price,4
